Latitude,Longitude,Depth,Magnitude,Place,Month,Year
35.6151,140.861,43.18,4.6,Japan,6,2020
33.8758,141.5992,10,4.7,Japan,6,2020
23.9334,122.6371,22.92,4.2,Japan,6,2020
37.6366,138.672,201.79,4.5,Japan,6,2020
42.174,141.3542,132.58,4.2,Japan,6,2020
24.0494,123.5906,29.46,4.5,Japan,6,2020
24.7695,127.9278,10,4.5,Japan,6,2020
40.2815,142.336,55.87,4.4,Japan,6,2020
35.4711,141.0738,29.05,5.9,Japan,6,2020
32.9217,141.6513,10,4.4,Japan,6,2020
33.9815,137.9745,305.25,4.4,Japan,6,2020
24.9431,123.4491,10,4.1,Japan,6,2020
24.9183,123.3754,10,4.4,Japan,6,2020
24.8979,123.3763,10,4.6,Japan,6,2020
39.179,142.0362,54.56,4.2,Japan,6,2020
24.9283,123.3575,10,5.2,Japan,6,2020
24.7155,125.3072,35,4.7,Japan,6,2020
24.8711,123.4271,10,4,Japan,6,2020
24.9423,123.3297,10,5.3,Japan,6,2020
24.8989,123.292,10,5,Japan,6,2020
35.2969,136.4659,10,4.5,Japan,6,2020
33.3009,137.9999,309.87,4.4,Japan,6,2020
24.9105,123.324,9.92,4.4,Japan,6,2020
24.856,123.2346,16.62,4.5,Japan,6,2020
24.846,122.756,10,4,Japan,6,2020
24.9023,123.055,10,4.1,Japan,6,2020
24.8973,123.0124,10,4.3,Japan,6,2020
43.13,146.0374,74.53,4.4,Japan,6,2020
24.8973,123.2867,10,4.3,Japan,6,2020
34.9781,139.7939,45.07,4.1,Japan,6,2020
24.8256,123.4659,10,4.4,Japan,6,2020
24.9153,123.2355,10,4.7,Japan,6,2020
37.8227,141.6938,73.13,4.5,Japan,6,2020
24.901,123.2738,10,4.5,Japan,6,2020
24.9902,122.8374,10,4.4,Japan,6,2020
24.8308,123.2505,10,4.5,Japan,6,2020
24.8601,123.2684,10.44,5.2,Japan,6,2020
24.8662,123.2687,10,4.5,Japan,6,2020
24.6255,123.0426,10,4.2,Japan,6,2020
24.9356,123.3251,10,4.4,Japan,6,2020
24.5449,122.3605,10,4.5,Japan,6,2020
24.9475,123.0301,10,4.5,Japan,6,2020
24.8812,123.3317,10,4.1,Japan,6,2020
24.8618,123.1643,10,4.7,Japan,6,2020
24.8074,123.3157,10,4.7,Japan,6,2020
24.9686,123.2229,10,4.6,Japan,6,2020
24.9335,123.1574,10,4.4,Japan,6,2020
24.9275,123.2654,10,4.4,Japan,6,2020
24.8309,123.1988,10,4.7,Japan,6,2020
24.8131,123.2922,10,4.4,Japan,6,2020
24.8895,123.4188,10,4.4,Japan,6,2020
24.8493,123.2267,10,4.7,Japan,6,2020
24.8565,123.2064,10,4.6,Japan,6,2020
24.9047,123.2597,10,5.1,Japan,6,2020
24.862,123.23,10,4.3,Japan,6,2020
24.8163,123.2288,10,4.6,Japan,6,2020
24.8725,123.1948,10,4.8,Japan,6,2020
24.8865,123.2904,10,4.6,Japan,6,2020
40.5261,144.9566,10,4.3,Japan,6,2020
27.547,127.0662,151.7,4.4,Japan,6,2020
24.3098,122.4669,53.65,5.4,Japan,6,2020
36.2303,141.8364,21.57,4.3,Japan,6,2020
39.2774,143.8977,53.64,4.7,Japan,6,2020
38.3451,142.5191,64.19,4.4,Japan,6,2020
42.2777,144.5165,42.63,4.2,Japan,6,2020
24.9086,123.3038,18.87,4.2,Japan,6,2020
28.585,129.439,70.25,4.7,Japan,6,2020
32.6312,132.187,47.59,4.6,Japan,6,2020
43.1474,145.9564,70.32,4.5,Japan,6,2020
24.5135,122.4319,82.21,4.4,Japan,6,2020
33.2849,133.4007,17.81,4.8,Japan,6,2020
43.5094,138.9415,214.44,4.1,Japan,6,2020
42.8605,145.7939,27.52,4.5,Japan,6,2020
37.1533,142.2256,35,4.5,Japan,6,2020
35.608,140.7982,46.64,4.5,Japan,6,2020
35.4743,139.5106,103.62,4.3,Japan,6,2020
26.7486,126.4759,10,4.2,Japan,6,2020
42.9611,141.6134,153.06,4.2,Japan,6,2020
40.9257,140.0369,139.5,4.2,Japan,6,2020
35.2178,141.1763,32.34,4.4,Japan,6,2020
36.4761,140.659,59.62,4.9,Japan,6,2020
26.8463,126.2929,10,4.1,Japan,6,2020
39.8747,142.7472,43.61,4.2,Japan,6,2020
34.3236,139.4709,145.78,4.2,Japan,6,2020
26.8814,126.3976,10,4.4,Japan,6,2020
37.637,144.5055,10,5,Japan,6,2020
35.4716,140.0772,10,3.1,Japan,6,2020
38.318,141.5259,50,4.5,Japan,6,2020
34.0823,141.701,10,4.4,Japan,6,2020
43.7089,139.885,210.63,4,Japan,6,2020
42.4803,143.8087,89,5.6,Japan,5,2020
36.2341,137.7537,10,5.1,Japan,5,2020
43.0606,143.2851,108.36,4.5,Japan,5,2020
26.6373,126.6281,89.87,4.1,Japan,5,2020
38.6824,142.4472,25.24,4.6,Japan,5,2020
36.6186,141.2217,43.63,4.1,Japan,5,2020
35.3862,139.0124,154.42,4.3,Japan,5,2020
24.8495,125.4106,38.74,5.3,Japan,5,2020
34.0997,141.5975,10,4.7,Japan,5,2020
26.8769,126.619,58.99,4.7,Japan,5,2020
34.1961,141.4812,10,4.6,Japan,5,2020
34.1313,141.5869,10,5,Japan,5,2020
30.2734,130.8906,35.77,4.5,Japan,5,2020
33.6417,137.1798,354.08,4.8,Japan,5,2020
22.2416,125.6488,10,4.2,Japan,5,2020
27.2683,128.4927,53.62,5,Japan,5,2020
27.3849,128.3883,53.98,4.6,Japan,5,2020
36.4821,141.4875,34.99,4.4,Japan,5,2020
32.6978,141.1044,41.52,4.5,Japan,5,2020
24.1963,125.1086,27.24,4.6,Japan,5,2020
27.8621,129.5387,35.42,4.9,Japan,5,2020
36.2607,137.7124,10,4.6,Japan,5,2020
36.24,137.6842,10,4.6,Japan,5,2020
36.2846,137.6865,10,5.2,Japan,5,2020
37.6158,141.2772,44.28,5.1,Japan,5,2020
36.2181,137.7052,10,4.4,Japan,5,2020
38.2166,141.676,46.75,5,Japan,5,2020
36.2738,140.1721,54.13,4.5,Japan,5,2020
33.6587,134.6928,22.7,4.5,Japan,5,2020
36.3122,140.8969,51.94,4.3,Japan,5,2020
40.2432,142.0938,66.99,4.4,Japan,5,2020
25.3407,122.906,189.7,4.1,Japan,5,2020
24.8514,122.5898,103.56,4.3,Japan,5,2020
40.2292,141.798,15.59,4.6,Japan,5,2020
42.862,145.0013,64.78,4.5,Japan,5,2020
42.7419,139.0038,192.61,5,Japan,5,2020
31.9744,131.7221,35,4.1,Japan,5,2020
36.2687,137.6321,10,4.4,Japan,5,2020
36.1725,137.7186,10,4.5,Japan,5,2020
42.7922,145.5859,35,4.5,Japan,5,2020
36.3571,141.1273,31,5.8,Japan,5,2020
23.557,125.3745,10,4.3,Japan,5,2020
42.2251,143.6587,58.32,4.6,Japan,5,2020
40.2721,141.6174,43.46,4.5,Japan,5,2020
31.3855,128.7283,10,4.2,Japan,5,2020
37.7305,142.3587,22.78,4.1,Japan,5,2020
37.4606,141.7648,36.91,4.7,Japan,5,2020
32.1961,138.1223,352.42,4.2,Japan,5,2020
23.9692,126.3486,10,4.5,Japan,5,2020
24.0637,126.271,10,4.4,Japan,5,2020
43.1282,145.479,70.73,4.2,Japan,5,2020
36.3787,141.1859,32.5,4.7,Japan,5,2020
35.6865,140.8749,42.42,5.6,Japan,5,2020
31.145,128.8865,10,4.9,Japan,5,2020
31.404,128.8393,10,5.9,Japan,5,2020
33.1412,137.3586,362.27,4,Japan,5,2020
41.9127,142.5357,70.54,4.2,Japan,5,2020
40.9219,142.7766,36.18,5.2,Japan,4,2020
35.0708,142.9616,10,4.3,Japan,4,2020
37.0298,142.2532,47.6,4.2,Japan,4,2020
42.0297,142.6084,53.98,4.5,Japan,4,2020
37.4217,141.4231,44.96,4.3,Japan,4,2020
36.7581,141.942,36.71,4.3,Japan,4,2020
36.243,137.6774,10,4.3,Japan,4,2020
42.1306,144.9447,10,5,Japan,4,2020
36.173,140.0771,73.24,4.9,Japan,4,2020
26.6835,126.4095,10,4.5,Japan,4,2020
36.2457,137.6713,6.2,4.6,Japan,4,2020
26.9315,126.2051,10,4.4,Japan,4,2020
28.3152,129.5634,35,4.5,Japan,4,2020
41.509,141.9289,53.34,5.2,Japan,4,2020
35.7559,140.5452,37.38,4.4,Japan,4,2020
42.9818,143.2033,82.8,4.1,Japan,4,2020
36.2232,137.6534,10,4.6,Japan,4,2020
36.2272,137.7182,10,4.4,Japan,4,2020
36.1663,137.7785,10,5.2,Japan,4,2020
36.9175,140.7676,40.47,4.3,Japan,4,2020
37.0508,141.2757,57.99,4.4,Japan,4,2020
26.1401,128.6906,19.69,4.8,Japan,4,2020
38.4597,142.1853,41.95,4.4,Japan,4,2020
39.4981,142.7814,35,4.2,Japan,4,2020
40.7359,142.5285,35,4.2,Japan,4,2020
26.789,126.7018,107.23,4.6,Japan,4,2020
38.8417,142.0242,35,4.4,Japan,4,2020
25.6641,126.4008,42.37,4.1,Japan,4,2020
26.0938,128.6632,10,4.4,Japan,4,2020
41.927,142.555,54.31,4.3,Japan,4,2020
27.3931,128.0289,9.94,4.2,Japan,4,2020
44.4346,141.3443,230.25,4,Japan,4,2020
26.0784,128.476,10,5,Japan,4,2020
26.0062,128.5665,10,5.3,Japan,4,2020
37.0392,141.2857,35,4.6,Japan,4,2020
26.2709,128.9062,10,4.7,Japan,4,2020
26.281,128.9238,10,5,Japan,4,2020
42.598,143.4476,78.74,4.1,Japan,4,2020
41.735,141.9682,46.3,4.6,Japan,4,2020
35.5737,141.1991,36.56,4.4,Japan,4,2020
37.3307,142.3011,41.64,4.2,Japan,4,2020
41.939,142.3391,59.52,4.5,Japan,4,2020
37.6187,140.5661,88.57,4.5,Japan,4,2020
39.7436,142.0128,65.53,4.2,Japan,4,2020
26.6875,126.6535,102.77,5,Japan,4,2020
24.7214,128.0036,10,4.5,Japan,4,2020
32.5444,132.1008,44.69,4.8,Japan,4,2020
35.7711,140.5402,62.68,4.4,Japan,4,2020
39.6791,142.0537,53.89,4.2,Japan,4,2020
23.4969,123.6026,10,4.7,Japan,4,2020
28.6585,129.2729,74.63,4.8,Japan,4,2020
37.9004,144.0833,10,4.4,Japan,4,2020
40.6264,144.12,10,4.3,Japan,4,2020
24.8686,125.4203,38.02,4.8,Japan,4,2020
40.6891,143.8454,10,4.5,Japan,4,2020
35.7991,141.1175,35,4.2,Japan,4,2020
24.2047,124.2201,14.96,4.5,Japan,4,2020
37.8858,143.2507,26.46,4.3,Japan,3,2020
24.109,124.0401,39.98,4.4,Japan,3,2020
24.741,128.0121,10,4.5,Japan,3,2020
36.3855,141.1553,36.14,4.9,Japan,3,2020
33.8485,141.6871,10,4.5,Japan,3,2020
23.9879,123.4477,33.06,5.3,Japan,3,2020
23.5546,126.5223,10,4.1,Japan,3,2020
24.181,124.1848,10,4.7,Japan,3,2020
24.1636,124.106,10,4.7,Japan,3,2020
24.7331,128.1744,10,4.3,Japan,3,2020
41.9481,142.3364,54.92,4.9,Japan,3,2020
38.6159,142.3339,53.08,4.1,Japan,3,2020
26.5038,128.7569,17.37,4.9,Japan,3,2020
37.1433,141.3843,37.12,4.5,Japan,3,2020
41.5368,142.07,66.88,4.4,Japan,3,2020
22.9688,124.037,10,4.6,Japan,3,2020
30.6338,131.2297,37.83,4.3,Japan,3,2020
42.0706,141.907,54.11,4.3,Japan,3,2020
42.3191,138.3524,230.25,5,Japan,3,2020
38.1946,141.9151,57.38,4.2,Japan,3,2020
34.0482,137.4438,349.36,4.1,Japan,3,2020
33.3266,130.8069,10,3.8,Japan,3,2020
26.5347,126.5823,85.44,4.5,Japan,3,2020
37.2276,141.8443,35,4.2,Japan,3,2020
26.145,125.2056,153.92,4.4,Japan,3,2020
42.3423,142.8144,72.5,4.1,Japan,3,2020
27.8957,128.0117,10,4.4,Japan,3,2020
37.2745,136.878,10,5.3,Japan,3,2020
38.3565,141.9805,38.27,4,Japan,3,2020
39.7282,140.5913,52.22,4.5,Japan,3,2020
38.4076,142.0393,48.54,4.3,Japan,3,2020
36.2335,139.6415,118.36,4.4,Japan,3,2020
23.5319,126.4732,10,4.1,Japan,3,2020
33.3291,131.9925,57.64,4.9,Japan,3,2020
35.8554,140.2108,73.33,4.3,Japan,3,2020
26.3188,128.1643,10,4,Japan,3,2020
35.6985,141.1343,38.22,4,Japan,3,2020
30.4295,130.9831,35,4.5,Japan,3,2020
30.5148,131.0045,51.2,4.8,Japan,3,2020
24.0036,122.5163,25.87,3.8,Japan,3,2020
42.098,142.7325,77.8,4.2,Japan,3,2020
37.171,140.939,55.45,4.3,Japan,3,2020
43.2368,143.8296,32,4.5,Japan,3,2020
37.2306,142.0157,40.69,4.4,Japan,3,2020
26.8062,130.0648,10,4.7,Japan,2,2020
38.856,142.2843,35,4.1,Japan,2,2020
24.3401,125.2089,35,4.4,Japan,2,2020
37.4571,141.9374,44.03,4.2,Japan,2,2020
27.6916,130.6511,10,4.4,Japan,2,2020
39.4197,143.2941,28.19,4.7,Japan,2,2020
25.0095,127.0806,10,4.5,Japan,2,2020
33.7852,140.6157,67.61,4.4,Japan,2,2020
33.685,141.3439,10,4.7,Japan,2,2020
35.1977,140.0662,73.56,4.2,Japan,2,2020
39.381,143.654,10,4.4,Japan,2,2020
34.2485,137.9287,20.21,4.1,Japan,2,2020
35.3338,140.4729,35,4.5,Japan,2,2020
43.284,143.8159,23.95,4.7,Japan,2,2020
30.4795,131.1893,35,4.5,Japan,2,2020
35.8956,140.1472,56.98,4.6,Japan,2,2020
40.8796,144.9676,10,4.5,Japan,2,2020
33.1848,136.8315,386.99,4,Japan,2,2020
27.3407,129.2716,10,4.7,Japan,2,2020
37.3216,141.3807,77.87,5.2,Japan,2,2020
42.7601,142.0219,53.59,4.3,Japan,2,2020
37.8694,140.2501,98.69,4.5,Japan,2,2020
35.5343,139.5135,10,3.2,Japan,2,2020
33.3608,141.3023,51.5,4.6,Japan,2,2020
36.4145,144.123,31.84,4.8,Japan,2,2020
30.3971,131.1234,35,4.3,Japan,2,2020
35.8349,140.5842,40.41,4,Japan,2,2020
36.2877,141.8212,19.08,4.1,Japan,2,2020
34.0063,138.1414,14.11,4.6,Japan,2,2020
39.2206,142.8228,35,4.3,Japan,2,2020
36.2822,141.8024,10,5.3,Japan,2,2020
43.3158,146.1061,61.28,4.7,Japan,2,2020
36.6368,141.9881,35,4.3,Japan,2,2020
42.7919,145.5391,35,4,Japan,2,2020
24.9334,126.7696,10,4.3,Japan,2,2020
40.8688,142.5502,57.6,4.3,Japan,2,2020
28.7324,130.0734,17.9,4.7,Japan,2,2020
35.5343,138.7864,183.9,4.7,Japan,2,2020
42.8681,145.836,51.84,4.3,Japan,2,2020
35.6513,140.7281,35.43,5.2,Japan,1,2020
37.6977,142.4966,30.51,4.2,Japan,1,2020
35.6069,140.9488,49.32,4.4,Japan,1,2020
27.1847,126.7734,10,5.3,Japan,1,2020
39.0144,141.8846,62.59,4.3,Japan,1,2020
41.14,141.8761,65.04,4.5,Japan,1,2020
43.5274,145.911,91,5.4,Japan,1,2020
26.1887,124.8142,189.13,4.1,Japan,1,2020
36.4477,142.8293,10,4.6,Japan,1,2020
36.5122,141.855,35,4.7,Japan,1,2020
40.2587,144.1981,10,4.4,Japan,1,2020
26.4792,126.05,40.21,4.1,Japan,1,2020
37.0208,142.0169,29.62,4.6,Japan,1,2020
35.3595,141.3711,20.05,4.2,Japan,1,2020
42.9451,145.8672,76.42,4.4,Japan,1,2020
23.9462,122.7188,20.26,4.6,Japan,1,2020
27.8699,127.3329,152.44,4.3,Japan,1,2020
25.3755,124.6087,10,4.6,Japan,1,2020
39.8713,141.6886,69.78,4.4,Japan,1,2020
25.2658,124.494,7.79,4.5,Japan,1,2020
36.5451,140.6589,47.81,4.6,Japan,1,2020
40.3638,142.4772,53.08,4.3,Japan,1,2020
38.9463,142.1971,52.26,4.4,Japan,1,2020
26.5707,127.6951,10,4.7,Japan,1,2020
42.9468,145.2356,77.95,5,Japan,1,2020
36.4393,140.6082,69.28,4.1,Japan,1,2020
36.1366,140.9381,48.4,4.8,Japan,1,2020
23.9153,122.5092,29.29,4.4,Japan,1,2020
45.2693,141.2489,285.35,4.2,Japan,1,2020
35.4728,141.2777,35,4.1,Japan,1,2020
24.2926,124.4335,52.4,4.7,Japan,1,2020
38.8746,143.5779,10,4.1,Japan,1,2020
36.4981,142.9929,10,4.5,Japan,1,2020
37.1555,142.0191,23.17,4.9,Japan,1,2020
31.2896,131.8375,35,4.5,Japan,1,2020
36.1253,139.9155,63.86,4.4,Japan,1,2020
40.6103,139.9755,172.14,4.4,Japan,1,2020
27.9573,128.0888,10,4.5,Japan,1,2020
28.024,128.2153,10,4.7,Japan,1,2020
27.9197,128.1628,10,4.5,Japan,1,2020
29.1554,130.5473,10,4.7,Japan,1,2020
29.2357,130.3939,10,4.3,Japan,1,2020
29.161,130.5071,10,4.9,Japan,1,2020
31.3217,133.1148,10,4.8,Japan,1,2020
26.7477,130.1369,10,4.5,Japan,1,2020
25.0623,123.7655,102.82,4.5,Japan,1,2020
42.8433,145.7843,35,4.3,Japan,1,2020
40.1954,139.3693,186.23,4.7,Japan,1,2020
35.8098,141.249,31,5.7,Japan,1,2020
36.1566,143.8215,10,4.3,Japan,1,2020
41.8487,142.5714,68.53,4.3,Japan,1,2020
32.2879,138.3309,321.34,4.5,Japan,1,2020
33.8453,136.98,368.29,4.1,Japan,12,2019
38.5443,142.0323,51,4.4,Japan,12,2019
40.2034,142.5128,60,4.2,Japan,12,2019
37.6543,141.9457,35,4.4,Japan,12,2019
24.0667,123.4953,48.35,4.1,Japan,12,2019
37.9223,142.7105,10,4.9,Japan,12,2019
36.9318,143.6818,10,4.4,Japan,12,2019
26.127,128.42,10,4.5,Japan,12,2019
38.6213,141.6612,65.02,4.9,Japan,12,2019
38.3558,144.4596,10,4.6,Japan,12,2019
38.2823,144.4295,10,4.4,Japan,12,2019
38.9934,140.8078,10,4.6,Japan,12,2019
38.9246,142.2219,60,4.6,Japan,12,2019
28.2845,129.5442,47.85,4.6,Japan,12,2019
30.6445,131.036,42.12,4.9,Japan,12,2019
40.5559,142.066,49.32,5.1,Japan,12,2019
23.8356,127.0492,10,4.5,Japan,12,2019
36.2574,140.7844,85.08,4.6,Japan,12,2019
43.4684,145.895,101.9,4.6,Japan,12,2019
27.3464,128.3415,40.58,5.1,Japan,12,2019
27.3515,128.3476,35,4.5,Japan,12,2019
32.4287,137.4365,397.5,4.3,Japan,12,2019
32.9607,141.8154,10,4.6,Japan,12,2019
35.1224,140.833,49.96,4.7,Japan,12,2019
24.8956,122.5911,10,4.4,Japan,12,2019
35.0095,139.5629,34.58,4.6,Japan,12,2019
24.8409,122.568,10,4.5,Japan,12,2019
40.1521,142.2856,49.72,4.1,Japan,12,2019
45.1322,141.9308,16.43,4.5,Japan,12,2019
32.0181,137.8457,368.22,4.3,Japan,12,2019
25.3847,127.4268,10,4.3,Japan,12,2019
37.7626,141.8258,44.85,5.2,Japan,12,2019
42.5355,141.5587,128.84,4.3,Japan,12,2019
33.0631,140.5624,67.57,4.7,Japan,12,2019
31.3694,130.6856,126.25,4.2,Japan,12,2019
36.1853,141.8703,38.27,4.3,Japan,12,2019
39.4518,142.6694,50.69,4.6,Japan,12,2019
32.4381,140.8,48.87,4.5,Japan,12,2019
37.4621,141.775,35,4.7,Japan,12,2019
43.5388,145.3043,138.37,4,Japan,12,2019
31.1177,131.3745,39.28,4.9,Japan,12,2019
36.8823,140.3048,52.98,4.6,Japan,12,2019
43.1368,144.9171,71.14,4.2,Japan,12,2019
36.7306,140.5651,38.89,4.1,Japan,12,2019
24.9885,125.5947,52.42,4.6,Japan,12,2019
36.8347,139.7042,10,4.7,Japan,12,2019
36.1614,139.8183,62.08,4.3,Japan,12,2019
36.8425,140.4263,26.94,5,Japan,12,2019
29.6177,129.4016,131.26,4.1,Japan,12,2019
28.1269,128.84,87.33,4.4,Japan,12,2019
35.7692,140.1852,75.28,4.4,Japan,12,2019
36.1297,139.8658,53.29,4.6,Japan,12,2019
40.2972,141.8249,57.13,4.6,Japan,12,2019
24.3072,123.6293,43.44,4.5,Japan,12,2019
36.5219,143.1259,29.53,4.4,Japan,12,2019
25.2902,124.1021,124.88,4.6,Japan,11,2019
24.8435,124.7815,35,4.6,Japan,11,2019
39.1619,143.017,19,5.4,Japan,11,2019
35.6,139.4646,124.67,4.5,Japan,11,2019
35.1168,141.218,22.15,4.3,Japan,11,2019
42.8178,145.3057,43.09,4.9,Japan,11,2019
35.2301,141.4179,19.1,4.4,Japan,11,2019
33.3205,137.8821,333.46,4.4,Japan,11,2019
33.1073,141.9334,10,4.7,Japan,11,2019
33.9727,133.1553,20.03,4.6,Japan,11,2019
26.238,126.0888,10,4.6,Japan,11,2019
37.9201,141.9323,35,4.5,Japan,11,2019
33.0561,141.7725,10,4.4,Japan,11,2019
31.9934,131.8679,48.75,4.6,Japan,11,2019
31.9093,131.9497,35,5.1,Japan,11,2019
32.4876,137.2993,397.79,4.9,Japan,11,2019
36.0637,139.8377,52.57,4.7,Japan,11,2019
38.2953,142.1109,32.72,4.1,Japan,11,2019
32.2305,138.0578,362.52,4.2,Japan,11,2019
27.5394,129.9607,10,4.6,Japan,11,2019
36.4852,140.7151,60.45,4.4,Japan,11,2019
34.6027,139.0643,16.35,4.8,Japan,11,2019
28.5665,130.2554,24.52,4.8,Japan,11,2019
38.3767,141.8523,60.23,4.3,Japan,11,2019
34.038,141.7119,10,4.9,Japan,11,2019
25.3944,124.5753,112.47,4.5,Japan,11,2019
36.4588,142.6352,10,4.6,Japan,11,2019
34.889,135.6928,10,3.4,Japan,11,2019
36.4989,141.0367,42.93,4.6,Japan,11,2019
37.1847,140.3664,114.54,4.4,Japan,11,2019
43.3296,139.4162,205.94,4.4,Japan,11,2019
40.2548,143.9904,10,5.2,Japan,11,2019
41.4681,142.1417,58.36,4.6,Japan,11,2019
36.6141,140.8363,47.41,4.2,Japan,11,2019
35.4853,141.1547,35,4.3,Japan,11,2019
41.6145,142.0458,111.47,4.7,Japan,11,2019
29.2465,130.6917,35,4.5,Japan,11,2019
38.3175,142.2211,35.07,4.2,Japan,11,2019
36.4187,142.7628,10,4.6,Japan,11,2019
40.994,142.654,39.01,4.8,Japan,11,2019
38.3296,141.7867,45.93,4.1,Japan,11,2019
25.1197,122.9491,171.48,4.2,Japan,11,2019
37.9811,135.2743,356.04,4.1,Japan,11,2019
33.598,135.9307,410.06,4.1,Japan,11,2019
34.8005,140.5143,81.87,4.6,Japan,11,2019
26.0765,128.6744,21.24,4.3,Japan,11,2019
36.0062,139.9254,49.71,4.6,Japan,11,2019
37.3423,141.7503,35.28,4.7,Japan,11,2019
36.4699,142.6505,10,4.7,Japan,11,2019
36.5111,142.5086,10,4.6,Japan,11,2019
35.8812,140.1542,97.62,4.6,Japan,11,2019
38.3548,142.2748,25.85,4.5,Japan,11,2019
35.9917,140.4399,69.59,4.3,Japan,11,2019
35.6656,140.7851,43.01,4.5,Japan,11,2019
33.7852,140.1459,88.92,4.3,Japan,11,2019
28.1862,129.4834,43.54,4.4,Japan,11,2019
24.7265,127.6942,10,4.2,Japan,10,2019
35.6826,140.158,64.95,4.6,Japan,10,2019
24.3742,126.3587,10,4.4,Japan,10,2019
27.9484,130.9073,10,4.5,Japan,10,2019
33.9541,137.2707,334.68,4.1,Japan,10,2019
40.9874,142.3528,48.44,4.4,Japan,10,2019
35.9999,139.6575,135.47,4.1,Japan,10,2019
40.3878,145.4485,10,4.8,Japan,10,2019
34.4514,139.8613,110.39,4.3,Japan,10,2019
33.5768,141.8226,10,4.4,Japan,10,2019
24.8318,123.4549,80.6,4.7,Japan,10,2019
41.92,142.5511,58.99,4.5,Japan,10,2019
38.4408,142.1777,41.97,4.5,Japan,10,2019
22.8251,123.5562,10,4.6,Japan,10,2019
39.7661,141.7643,58.12,4.7,Japan,10,2019
24.3925,127.3245,15.53,4.4,Japan,10,2019
42.3184,144.3612,35.68,4.6,Japan,10,2019
42.8931,145.4014,48.86,4.3,Japan,10,2019
33.2027,138.0189,293.99,4.1,Japan,10,2019
32.5215,137.9251,359.2,4.1,Japan,10,2019
38.5676,142.1823,35,4.5,Japan,10,2019
41.931,142.3799,64.11,4.4,Japan,10,2019
40.8728,142.4975,38.25,4.3,Japan,10,2019
38.6369,142.2055,40.38,4.7,Japan,10,2019
42.6578,141.7955,121.47,4.5,Japan,10,2019
24.0539,122.4814,17.82,5.1,Japan,10,2019
24.612,124.8945,35,4.2,Japan,10,2019
36.0861,142.1992,10,4.5,Japan,10,2019
24.919,125.4742,55.36,4.8,Japan,10,2019
34.6114,137.051,337.23,4.3,Japan,10,2019
34.7248,140.6235,48.04,5.3,Japan,10,2019
41.5564,142.096,58.14,4.3,Japan,10,2019
35.6493,139.6389,75.52,3.4,Japan,10,2019
42.3848,143.8191,60.69,4.6,Japan,10,2019
40.8659,142.455,48.92,4.3,Japan,10,2019
35.7128,140.1115,70.17,4.6,Japan,10,2019
26.5958,130.0485,10,4.8,Japan,10,2019
24.5759,122.3849,5.82,4.4,Japan,10,2019
37.7971,140.0586,135.79,4.4,Japan,10,2019
41.7617,142.2726,54.43,4.5,Japan,10,2019
33.8149,132.269,50.17,4.6,Japan,10,2019
35.1697,140.7518,35.11,4.3,Japan,10,2019
37.4099,142.0123,34.09,4.6,Japan,10,2019
27.7744,128.1791,10,4.6,Japan,10,2019
27.9278,127.9151,10,4.3,Japan,10,2019
27.9673,128.1221,10,4.9,Japan,10,2019
27.8861,128.2622,10,4.5,Japan,10,2019
27.9931,128.1168,10,5.1,Japan,10,2019
24.6708,127.8619,10,3.9,Japan,10,2019
36.2367,141.9384,21.67,4.3,Japan,10,2019
39.8389,143.4784,17.82,4.4,Japan,10,2019
38.5069,142.1985,35,4.4,Japan,10,2019
39.855,143.5536,21.55,4.4,Japan,10,2019
37.7771,141.659,35,4.5,Japan,10,2019
39.0662,144.4714,10,4.8,Japan,10,2019
42.2458,142.9031,71.54,4.5,Japan,10,2019
36.5322,140.6042,56.12,4.9,Japan,9,2019
38.8586,142.1079,51.57,4.6,Japan,9,2019
42.0069,144.54,36.8,4.6,Japan,9,2019
30.5305,131.1118,39.19,4.5,Japan,9,2019
26.1169,129.4193,10,4.9,Japan,9,2019
42.8938,146.4918,35,4.7,Japan,9,2019
25.0682,128.1217,10,4.3,Japan,9,2019
34.5449,141.7262,10,4.8,Japan,9,2019
39.3072,142.0371,53.13,4.9,Japan,9,2019
36.9496,142.0663,34.87,4.5,Japan,9,2019
26.6472,129.6097,10,4.6,Japan,9,2019
24.3511,122.422,35,4,Japan,9,2019
41.6638,139.8954,161.05,4.2,Japan,9,2019
29.2631,130.7984,21.63,4.6,Japan,9,2019
24.8891,123.0319,139.3,4.3,Japan,9,2019
36.4379,140.7375,46.97,4.5,Japan,9,2019
33.1823,140.7818,51.88,4.5,Japan,9,2019
39.4353,142.6474,43.66,4.7,Japan,9,2019
41.2468,141.9598,56.65,4.7,Japan,9,2019
39.3025,142.0202,47.48,4.7,Japan,9,2019
40.8854,141.9707,63.07,4.4,Japan,9,2019
35.5866,140.2413,55.43,4.6,Japan,9,2019
23.9095,122.5701,23.15,4.1,Japan,9,2019
35.5209,140.3147,42.39,4,Japan,9,2019
37.7778,141.6656,50.45,4.3,Japan,9,2019
31.2495,130.4182,162.77,4.4,Japan,9,2019
37.0419,143.3141,10,4.6,Japan,9,2019
41.5937,142.0583,56.79,5.2,Japan,9,2019
35.9216,143.9514,10,4.4,Japan,9,2019
41.9361,142.51,64.37,4.2,Japan,9,2019
36.8511,143.6915,10,4.2,Japan,9,2019
33.0497,140.8169,43.81,4.3,Japan,9,2019
36.9034,143.3154,10,4.6,Japan,9,2019
